created_at,tree_id,block_id,the_geom,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trnk_wire,trnk_light,trnk_other,brnch_ligh,brnch_shoe,brnch_othe,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp
09/03/2015,200413,408850,POINT (-74.1626229794861 40.59880373033574),4,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2016 RICHMOND AVENUE,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5027301,New York,40.59880373,-74.16262298,939089.345559,157478.668688
08/20/2015,163113,301393,POINT (-73.93072241846505 40.76881930484268),2,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,14-014 30 DRIVE,11102,Astoria,401,4,Queens,22,36,12,QN71,Old Astoria,4007900,New York,40.7688193,-73.93072242,1003439.51377,219385.963181
08/26/2015,176164,340042,POINT (-73.74269710985124 40.60142871660319),5,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,780 ELVIRA AVENUE,11691,Far Rockaway,414,4,Queens,31,23,15,QN15,Far Rockaway-Bayswater,4101002,New York,40.60142872,-73.74269711,1055700.54213,158498.035744
09/07/2015,208518,103974,POINT (-73.99096372049428 40.765092784651536),11,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,464 WEST 51 STREET,10019,New York,104,1,Manhattan,3,75,27,MN15,Clinton,1013300,New York,40.76509278,-73.99096372,986753.140651,218020.809415
08/30/2015,188432,415500,POINT (-74.12394707834149 40.570251545076495),28,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,15 VINCENT AVENUE,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.57025155,-74.12394708,949814.976339,147058.833557
09/02/2015,196179,206045,POINT (-73.97760993914301 40.612449053971325),31,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,2338 64 STREET,11204,Brooklyn,311,3,Brooklyn,44,48,17,BK29,Bensonhurst East,3043600,New York,40.61244905,-73.97760994,990466.487555,162408.886846
08/30/2015,188959,223372,POINT (-73.97240396073082 40.673327787241526),18,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,925 UNION STREET,11217,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015900,New York,40.67332779,-73.97240396,991904.913812,184589.080675
09/08/2015,209365,405471,POINT (-74.10162310652724 40.56518381625284),13,0,OnCurb,Alive,Good,Ulmus americana,American elm,None,None,NoDamage,Volunteer,WiresRope,No,No,No,Yes,No,No,No,No,No,33 HETT AVENUE,10306,Staten Island,502,5,Staten Island,50,64,24,SI45,New Dorp-Midland Beach,5012804,New York,40.56518382,-74.10162311,956014.885527,145204.551504
08/30/2015,188805,223444,POINT (-73.97234627904295 40.67409907986028),12,0,OnCurb,Alive,Good,Ulmus americana,American elm,1or2,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,49 8 AVENUE,11217,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015900,New York,40.67409908,-73.97234628,991920.825526,184870.089627
08/29/2015,186216,504289,POINT (-73.89799997984159 40.85266839054288),3,0,OnCurb,Alive,Good,Quercus phellos,willow oak,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,2101 WEBSTER AVENUE,10457,Bronx,205,2,Bronx,15,86,33,BX41,Mount Hope,2037900,New York,40.85266839,-73.89799998,1012467.87597,249944.012957
09/07/2015,208176,106413,POINT (-73.97210494766692 40.78228090486186),12,0,OnCurb,Alive,Good,Ulmus americana,American elm,1or2,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,1 WEST 81 STREET,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.7822809,-73.97210495,991975.216821,224284.118083
08/30/2015,188674,229119,POINT (-73.99692063237796 40.64407488184109),6,0,OnCurb,Alive,Good,Ulmus americana,American elm,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,4201 9 AVENUE,11219,Brooklyn,312,3,Brooklyn,38,51,17,BK34,Sunset Park East,3011200,New York,40.64407488,-73.99692063,985104.565864,173930.240116
09/04/2015,201577,224111,POINT (-74.00314357966991 40.681325809296816),4,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,46 WOODHULL STREET,11231,Brooklyn,306,3,Brooklyn,39,51,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3005100,New York,40.68132581,-74.00314358,983378.101469,187501.799587
08/22/2015,166246,326911,POINT (-73.7652223263859 40.692502133204),17,0,OnCurb,Alive,Fair,Tilia tomentosa,silver linden,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,116-057 NEWBURG STREET,11412,Saint Albans,412,4,Queens,27,33,14,QN08,St. Albans,4039800,New York,40.69250213,-73.76522233,1049356.59123,191660.893631
08/27/2015,179968,224926,POINT (-74.02068987815053 40.6458337890146),4,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,5603 2 AVENUE,11220,Brooklyn,307,3,Brooklyn,38,51,23,BK32,Sunset Park West,3002200,New York,40.64583379,-74.02068988,978508.432403,174571.721116
09/04/2015,203346,412061,POINT (-74.19954878589822 40.52855130322806),7,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,17 QUEENSDALE STREET,10309,Staten Island,503,5,Staten Island,51,62,24,SI32,Rossville-Woodrow,5020804,New York,40.5285513,-74.19954879,928776.70247,131905.258877
09/05/2015,203867,217860,POINT (-73.94032562603441 40.71311214382341),5,0,OnCurb,Alive,Good,Tilia tomentosa,silver linden,1or2,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,7 JUDGE STREET,11211,Brooklyn,301,3,Brooklyn,34,53,18,BK90,East Williamsburg,3048100,New York,40.71311214,-73.94032563,1000793.30417,199088.121887
09/04/2015,201791,406155,POINT (-74.1156286687801 40.57738548788988),12,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,TreesCount Staff,"BranchLights,BranchOther",No,No,No,No,No,No,Yes,No,Yes,40 OTIS AVENUE,10306,Staten Island,502,5,Staten Island,50,62,24,SI45,New Dorp-Midland Beach,5012200,New York,40.57738549,-74.11562867,952129.429387,149654.742735
09/01/2015,193441,340700,POINT (-73.88770619431642 40.74791928935973),9,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,Helpful,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,37-049 78 STREET,11372,Jackson Heights,403,4,Queens,25,39,13,QN28,Jackson Heights,4028500,New York,40.74791929,-73.88770619,1015364.53028,211783.760209
09/04/2015,201604,338263,POINT (-73.82698787815845 40.582598867962986),2,0,OffsetFromCurb,Alive,Fair,Styphnolobium japonicum,Sophora,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,105-002 ROCKAWAY BEACH BOULEVARD,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4093800,New York,40.58259887,-73.82698788,1032307.39239,151580.366181
09/09/2015,211739,347859,POINT (-73.85015139725363 40.708347013262696),12,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,103-015 UNION TURNPIKE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4064500,New York,40.70834701,-73.8501514,1025794.92215,197381.94026
09/10/2015,214115,415161,POINT (-74.12686114481976 40.563389576055265),30,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,87 ACORN STREET,10306,Staten Island,503,5,Staten Island,50,64,24,SI25,Oakwood-Oakwood Beach,5013204,New York,40.56338958,-74.12686114,949001.769304,144560.011783
08/29/2015,183724,410538,POINT (-74.16509481226349 40.52656058350041),9,0,OnCurb,Alive,Fair,Liquidambar styraciflua,sweetgum,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,130 PEARE PLACE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5017600,New York,40.52656058,-74.16509481,938353.309301,131160.059252
08/20/2015,161971,406768,POINT (-74.15234761514884 40.58861134149077),12,0,OnCurb,Alive,Good,Acer platanoides 'Crimson King',crimson king maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,81 MC VEIGH AVENUE,10314,Staten Island,502,5,Staten Island,50,63,24,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthous,5027704,New York,40.58861134,-74.15234762,941936.369064,153760.198107
08/20/2015,162682,406822,POINT (-74.15339662586754 40.58882329904512),8,0,OnCurb,Alive,Good,Acer platanoides 'Crimson King',crimson king maple,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,110 MC VEIGH AVENUE,10314,Staten Island,502,5,Staten Island,51,63,24,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthous,5027705,New York,40.5888233,-74.15339663,941645.14819,153837.927938
08/09/2015,131930,415417,POINT (-74.13520188033002 40.56804536941101),10,0,OnCurb,Alive,Good,Acer platanoides 'Crimson King',crimson king maple,1or2,None,NoDamage,Volunteer,"WiresRope,BranchLights",No,No,No,Yes,No,No,Yes,No,No,228 AMBER STREET,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.56804537,-74.13520188,946686.924852,146259.69572
08/20/2015,162507,227508,POINT (-73.96532562885356 40.61486588323627),15,0,OnCurb,Alive,Good,Picea abies,Norway spruce,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,822 AVENUE N,11230,Brooklyn,312,3,Brooklyn,44,48,22,BK46,Ocean Parkway South,3044200,New York,40.61486588,-73.96532563,993876.815708,163290.511724
08/24/2015,172599,107140,POINT (-73.9612341827515 40.761684091327176),18,0,OnCurb,Alive,Good,Gymnocladus dioicus,Kentucky coffeetree,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,350 EAST 62 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011000,New York,40.76168409,-73.96123418,994989.072014,216781.157367
08/23/2015,167830,302238,POINT (-73.905407044998 40.77872607727908),4,0,OnCurb,Alive,Fair,Fagus grandifolia,American beech,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,20-005 33 STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4011100,New York,40.77872608,-73.90540705,1010447.83473,223001.88902
08/23/2015,167694,410474,POINT (-74.17343985762015 40.52454870083853),4,0,OnCurb,Alive,Good,Acer platanoides 'Crimson King',crimson king maple,1or2,None,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,210 KENWOOD AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5017600,New York,40.5245487,-74.17343986,936031.921556,130431.567927
08/26/2015,178701,410781,POINT (-74.16153875868704 40.53007551993506),10,0,OnCurb,Alive,Good,Acer platanoides 'Crimson King',crimson king maple,None,None,NoDamage,TreesCount Staff,RootOther,No,No,Yes,No,No,No,No,No,No,135 BATHGATE STREET,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5015602,New York,40.53007552,-74.16153876,939344.259747,132438.787338
08/10/2015,132774,337755,POINT (-73.74001525674043 40.7047909066175),3,0,OnCurb,Alive,Fair,Koelreuteria paniculata,golden raintree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,112-031 SPRINGFIELD BOULEVARD,11429,Queens Village,413,4,Queens,27,33,14,QN34,Queens Village,4053800,New York,40.70479091,-73.74001526,1056333.49854,196157.77965
07/27/2015,97912,223154,POINT (-73.98417625932214 40.67062900417171),8,0,OnCurb,Alive,Good,Robinia pseudoacacia,black locust,1or2,Harmful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,358 6 STREET,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3013700,New York,40.670629,-73.98417626,988639.552889,183605.027853
08/16/2015,150313,224235,POINT (-73.98297629706121 40.68210787995552),26,0,OnCurb,Alive,Good,Robinia pseudoacacia,black locust,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,568 WARREN STREET,11217,Brooklyn,306,3,Brooklyn,33,52,25,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3012700,New York,40.68210788,-73.9829763,988971.613248,187787.173688
08/16/2015,150381,224054,POINT (-73.98735007587824 40.679250913106095),2,0,OnCurb,Alive,Good,Cornus mas,Cornelian cherry,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,292 NEVINS STREET,11217,Brooklyn,306,3,Brooklyn,39,52,25,BK37,Park Slope-Gowanus,3011900,New York,40.67925091,-73.98735008,987758.673089,186746.092765
08/19/2015,159439,230618,POINT (-73.96345583761426 40.641394105338705),7,0,OnCurb,Alive,Good,Quercus shumardii,Schumard's oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1600 CORTELYOU ROAD,11226,Brooklyn,314,3,Brooklyn,40,42,21,BK42,Flatbush,3051400,New York,40.64139411,-73.96345584,994391.902933,172955.6607
08/08/2015,128230,221446,POINT (-73.93905816293756 40.694974065739785),4,0,OnCurb,Alive,Good,Quercus shumardii,Schumard's oak,1or2,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,746 WILLOUGHBY AVENUE,11206,Brooklyn,303,3,Brooklyn,36,54,18,BK35,Stuyvesant Heights,3028300,New York,40.69497407,-73.93905816,1001149.27557,192480.120667
08/11/2015,136209,311476,POINT (-73.80669664761164 40.753677686619255),6,0,OnCurb,Alive,Good,Cornus mas,Cornelian cherry,None,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,160-002 46 AVENUE,11358,Flushing,407,4,Queens,20,40,16,QN52,East Flushing,4120700,New York,40.75367769,-73.80669665,1037806.11433,213920.878638
08/12/2015,138088,226488,POINT (-73.94990113886368 40.677133418975),5,0,OnCurb,Alive,Good,Koelreuteria paniculata,golden raintree,1or2,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,626 NOSTRAND AVENUE,11216,Brooklyn,308,3,Brooklyn,36,57,25,BK61,Crown Heights North,3031500,New York,40.67713342,-73.94990114,998146.217602,185978.349222
08/15/2015,146812,345904,POINT (-73.90401623205115 40.710224366599434),3,0,OnCurb,Alive,Fair,Parrotia persica,Persian ironwood,1or2,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,59-019 MENAHAN STREET,11385,Ridgewood,405,4,Queens,30,37,15,QN20,Ridgewood,4059300,New York,40.71022437,-73.90401623,1010860.37164,198044.961243
08/13/2015,144165,101288,POINT (-73.99467099803856 40.72343984040077),11,0,OnCurb,Alive,Good,Koelreuteria paniculata,golden raintree,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,250 MOTT STREET,10012,New York,102,1,Manhattan,1,65,26,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1004300,New York,40.72343984,-73.994671,985727.110551,202845.22789
08/21/2015,164526,222532,POINT (-73.91291430020102 40.69991601286678),4,0,OnCurb,Alive,Good,Koelreuteria paniculata,golden raintree,None,None,Damage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,364 LINDEN STREET,11237,Brooklyn,304,3,Brooklyn,37,53,18,BK77,Bushwick North,3043900,New York,40.69991601,-73.9129143,1008397.22138,194286.743038
08/01/2015,110607,220922,POINT (-73.9577207313972 40.68758155368867),13,0,OnCurb,Alive,Good,Quercus shumardii,Schumard's oak,1or2,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,332 GREENE AVENUE,11238,Brooklyn,303,3,Brooklyn,35,57,25,BK75,Bedford,3023300,New York,40.68758155,-73.95772073,995975.413873,189783.762871
08/04/2015,118266,223308,POINT (-73.98108161633674 40.67177994299752),4,0,OnCurb,Alive,Good,Quercus shumardii,Schumard's oak,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,427 3 STREET,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3013500,New York,40.67177994,-73.98108162,989497.925516,184024.517828
08/29/2015,187678,302328,POINT (-73.91845614542429 40.779360651226305),3,0,OnCurb,Alive,Good,Prunus cerasifera,purple-leaf plum,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,22-060 21 STREET,11105,Astoria,401,4,Queens,22,36,12,QN72,Steinway,4010100,New York,40.77936065,-73.91845615,1006833.62871,223229.452213
09/09/2015,212382,108911,POINT (-73.94600159397868 40.83252108432847),3,0,OffsetFromCurb,Alive,Good,Prunus cerasifera,purple-leaf plum,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,3718 BROADWAY,10032,New York,109,1,Manhattan,7,71,31,MN04,Hamilton Heights,1023700,New York,40.83252108,-73.94600159,999192.958947,242591.770115
09/01/2015,195800,343177,POINT (-73.88553575772006 40.74062569615328),12,0,OnCurb,Alive,Fair,Acer saccharum,sugar maple,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,45-021 79 STREET,11373,Elmhurst,404,4,Queens,25,39,16,QN29,Elmhurst,4048100,New York,40.7406257,-73.88553576,1015969.38996,209127.252071
09/08/2015,210593,405883,POINT (-74.0976539637763 40.573562294139656),5,0,OnCurb,Alive,Good,Prunus,cherry,None,None,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,473 LINCOLN AVENUE,10306,Staten Island,502,5,Staten Island,50,64,24,SI45,New Dorp-Midland Beach,5011202,New York,40.57356229,-74.09765396,957121.080493,148255.780638
06/06/2015,11345,344750,POINT (-73.90916559436678 40.70193751068436),8,0,OnCurb,Alive,Good,Ulmus pumila,Siberian elm,1or2,None,NoDamage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,1701 PALMETTO STREET,11385,Ridgewood,405,4,Queens,34,38,12,QN20,Ridgewood,4054900,New York,40.70193751,-73.90916559,1009435.9027,195024.290119
06/30/2015,41495,227558,POINT (-73.96826607868108 40.61321480506179),12,0,OnCurb,Alive,Fair,Ulmus pumila,Siberian elm,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1455 OCEAN PARKWAY,11230,Brooklyn,312,3,Brooklyn,44,48,22,BK46,Ocean Parkway South,3044000,New York,40.61321481,-73.96826608,993060.662157,162688.671392
07/13/2015,63187,227567,POINT (-73.96894128201693 40.614938383276446),18,0,OnCurb,Alive,Good,Ulmus pumila,Siberian elm,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1388 OCEAN PARKWAY,11230,Brooklyn,312,3,Brooklyn,44,48,22,BK46,Ocean Parkway South,3044400,New York,40.61493838,-73.96894128,992872.974868,163316.548745
07/15/2015,68620,233208,POINT (-73.97131159178699 40.67104810524452),11,0,OffsetFromCurb,Alive,Good,Ulmus pumila,Siberian elm,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,19 PROSPECT PARK WEST,11215,Brooklyn,306,3,Brooklyn,39,44,21,BK37,Park Slope-Gowanus,3017700,New York,40.67104811,-73.97131159,992208.199951,183758.624987
07/27/2015,97681,320837,POINT (-73.75834517006457 40.75119403575614),8,0,OnCurb,Alive,Good,Ulmus pumila,Siberian elm,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,56-046 SPRINGFIELD BOULEVARD,11364,Oakland Gardens,411,4,Queens,23,26,16,QN46,Bayside-Bayside Hills,4139900,New York,40.75119404,-73.75834517,1051204.71221,213049.266537
07/16/2015,71528,233706,POINT (-73.9680243427259 40.57750272282331),12,0,OnCurb,Alive,Good,Ulmus pumila,Siberian elm,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,3017 OCEAN PARKWAY,11235,Brooklyn,313,3,Brooklyn,48,46,23,BK19,Brighton Beach,3036200,New York,40.57750272,-73.96802434,993132.527499,149677.875891
06/12/2015,18165,413443,POINT (-74.17106389240332 40.55693271699861),4,0,OnCurb,Alive,Fair,Juglans nigra,black walnut,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,669 BARLOW AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5017012,New York,40.55693272,-74.17106389,936715.50385,142228.511197
05/26/2015,3006,515974,POINT (-73.85986600061645 40.85691027430287),12,0,OnCurb,Alive,Good,Ulmus pumila,Siberian elm,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1000 PELHAM PARKWAY SOUTH,10461,Bronx,211,2,Bronx,13,80,34,BX49,Pelham Parkway,2024800,New York,40.85691027,-73.859866,1023015.00054,251504.072173
07/21/2015,81737,233698,POINT (-73.96798003912038 40.5797203070504),20,0,OnCurb,Alive,Good,Ulmus pumila,Siberian elm,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2915 OCEAN PARKWAY,11224,Brooklyn,313,3,Brooklyn,48,46,23,BK23,West Brighton,3035602,New York,40.57972031,-73.96798004,993144.539286,150485.801441
08/24/2015,172388,103012,POINT (-73.98285510917361 40.7241413275987),2,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,536 EAST 5 STREET,10009,New York,103,1,Manhattan,2,65,27,MN22,East Village,1003200,New York,40.72414133,-73.98285511,989002.228016,203101.221472
08/26/2015,177351,224301,POINT (-73.9997145590734 40.68493280576249),4,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,188 DE GRAW STREET,11231,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3006300,New York,40.68493281,-73.99971456,984329.165184,188815.917366
09/04/2015,201517,224025,POINT (-74.00364565914401 40.6807018119649),2,0,OnCurb,Alive,Good,Quercus alba,white oak,None,None,Damage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,76 RAPELYE STREET,11231,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3005100,New York,40.68070181,-74.00364566,983238.836,187274.46474
09/04/2015,201600,338263,POINT (-73.82753123041672 40.58244110864521),2,0,OffsetFromCurb,Alive,Fair,Styphnolobium japonicum,Sophora,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,105-002 ROCKAWAY BEACH BOULEVARD,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4093800,New York,40.58244111,-73.82753123,1032156.57937,151522.593002
08/31/2015,191474,310454,POINT (-73.8307334724197 40.71344305220549),17,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,119-066 80 ROAD,11415,Kew Gardens,409,4,Queens,29,28,14,QN60,Kew Gardens,4077300,New York,40.71344305,-73.83073347,1031174.86972,199248.384033
09/08/2015,208803,107239,POINT (-73.96087801919471 40.76515694585711),11,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,1or2,Harmful,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,1264 2 AVENUE,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011800,New York,40.76515695,-73.96087802,995087.172868,218046.476358
09/08/2015,208805,107239,POINT (-73.9607911132335 40.76527785400904),11,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,1or2,Harmful,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,1270 2 AVENUE,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011800,New York,40.76527785,-73.96079111,995111.226953,218090.53795
09/04/2015,203621,348207,POINT (-73.85297638466827 40.715720474631944),7,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,94-011 69 AVENUE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4070700,New York,40.71572047,-73.85297638,1025007.19767,200066.984758
09/04/2015,203623,348207,POINT (-73.85285702186682 40.715911311616814),5,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,"Stones,TrunkOther",Yes,No,No,No,No,Yes,No,No,No,94-015 69 AVENUE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4070700,New York,40.71591131,-73.85285702,1025040.17005,200136.567952
08/27/2015,180310,338338,POINT (-73.81849927281257 40.58456927944435),1,0,OnCurb,Alive,Good,Tilia tomentosa,silver linden,1or2,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,187 BEACH 97 STREET,11693,Far Rockaway,414,4,Queens,32,23,10,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4094201,New York,40.58456928,-73.81849927,1034663.77252,152303.00614
09/07/2015,208133,106411,POINT (-73.97276785082869 40.783296074631885),11,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,32 WEST 82 STREET,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.78329607,-73.97276785,991791.51837,224653.921149
09/07/2015,208135,106411,POINT (-73.9730234729676 40.783404125599844),13,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,54 WEST 82 STREET,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.78340413,-73.97302347,991720.71569,224693.265886
08/30/2015,190353,107663,POINT (-73.95861237583033 40.772676063277636),7,0,OnCurb,Alive,Good,Tilia tomentosa,silver linden,4orMore,Helpful,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,1332 3 AVENUE,10021,New York,108,1,Manhattan,4,73,28,MN40,Upper East Side-Carnegie Hill,1012800,New York,40.77267606,-73.95861238,995713.483951,220786.228753
